instance_name,family,n_variables,n_quadratic_terms,qubo_json,p,gamma,beta,topology,topology_n_directed_edges,topology_n_undirected_edges,topology_is_connected,optimization_level,seed_transpiler,pre_transpile_n_qubits,pre_transpile_depth,pre_transpile_gate_count,pre_transpile_2q_count,pre_transpile_ops_json,transpiled_n_qubits,transpiled_depth,transpiled_gate_count,transpiled_2q_count,swap_count,cx_count,transpilation_time_sec,transpiled_ops_json,depth_overhead,twoq_overhead,failure_flag,failure_message,n_edges,density,avg_degree,max_degree,degree_std,weighted_degree_mean,weighted_degree_max,weighted_degree_std,quadratic_coeff_min,quadratic_coeff_max,quadratic_coeff_abs_mean,quadratic_coeff_abs_max,quadratic_coeff_range,coefficient_entropy,coefficient_concentration,connected_components,largest_component_size,community_count,modularity,edge_to_variable_ratio,swap_per_qubo_edge,transpiled_2q_per_qubo_edge,depth_per_qubo_edge,gate_count_overhead
maxcut_n32_p0.30_seed202,maxcut,32,141,data/instances_rq1_extended/maxcut_n32_p0.30_seed202.json,1,0.7,0.3,grid_2d,104,52,True,1,123,32,101,489,282,"{""barrier"": 2, ""cx"": 282, ""h"": 32, ""rx"": 32, ""rz"": 141}",32,216,846,447,165,282,0.0042227079393342,"{""barrier"": 2, ""cx"": 282, ""rz"": 301, ""swap"": 165, ""sx"": 96}",2.1386138613861387,1.5851063829787233,False,,141,0.2842741935483871,8.8125,14.0,2.4929588343973914,98.5,162.0,29.74894956128703,2.0,20.0,11.177304964539006,20.0,18.0,0.970465593120148,0.0126903553299492,1,32,5,0.2420330979927336,4.40625,1.1702127659574468,3.1702127659574466,1.5319148936170213,1.7300613496932515
maxcut_n32_p0.30_seed202,maxcut,32,141,data/instances_rq1_extended/maxcut_n32_p0.30_seed202.json,1,0.7,0.3,heavy_hex_like,96,48,True,1,123,32,101,489,282,"{""barrier"": 2, ""cx"": 282, ""h"": 32, ""rx"": 32, ""rz"": 141}",32,251,936,537,255,282,0.0049291250761598,"{""barrier"": 2, ""cx"": 282, ""rz"": 301, ""swap"": 255, ""sx"": 96}",2.485148514851485,1.904255319148936,False,,141,0.2842741935483871,8.8125,14.0,2.4929588343973914,98.5,162.0,29.74894956128703,2.0,20.0,11.177304964539006,20.0,18.0,0.970465593120148,0.0126903553299492,1,32,5,0.2420330979927336,4.40625,1.8085106382978724,3.8085106382978724,1.7801418439716312,1.9141104294478528
maxcut_n32_p0.30_seed202,maxcut,32,141,data/instances_rq1_extended/maxcut_n32_p0.30_seed202.json,1,0.7,0.3,fully_connected,992,496,True,1,123,32,101,489,282,"{""barrier"": 2, ""cx"": 282, ""h"": 32, ""rx"": 32, ""rz"": 141}",32,107,681,282,0,282,0.0066660839365795,"{""barrier"": 2, ""cx"": 282, ""rz"": 301, ""sx"": 96}",1.0594059405940597,1.0,False,,141,0.2842741935483871,8.8125,14.0,2.4929588343973914,98.5,162.0,29.74894956128703,2.0,20.0,11.177304964539006,20.0,18.0,0.970465593120148,0.0126903553299492,1,32,5,0.2420330979927336,4.40625,0.0,2.0,0.7588652482269503,1.392638036809816
maxcut_n32_p0.60_seed202,maxcut,32,297,data/instances_rq1_extended/maxcut_n32_p0.60_seed202.json,1,0.7,0.3,line,62,31,True,1,123,32,167,957,594,"{""barrier"": 2, ""cx"": 594, ""h"": 32, ""rx"": 32, ""rz"": 297}",32,310,1722,1167,573,594,0.0088154579279944,"{""barrier"": 2, ""cx"": 594, ""rz"": 457, ""swap"": 573, ""sx"": 96}",1.8562874251497008,1.9646464646464648,False,,297,0.5987903225806451,18.5625,25.0,2.5852647349933044,200.375,288.0,38.90513301609442,2.0,20.0,10.794612794612794,20.0,18.0,0.9735780417819868,0.0062383031815346,1,32,3,0.1257819769466872,9.28125,1.9292929292929293,3.9292929292929295,1.0437710437710437,1.7993730407523512
maxcut_n32_p0.60_seed202,maxcut,32,297,data/instances_rq1_extended/maxcut_n32_p0.60_seed202.json,1,0.7,0.3,grid_2d,104,52,True,1,123,32,167,957,594,"{""barrier"": 2, ""cx"": 594, ""h"": 32, ""rx"": 32, ""rz"": 297}",32,382,1443,888,294,594,0.0077967500546947,"{""barrier"": 2, ""cx"": 594, ""rz"": 457, ""swap"": 294, ""sx"": 96}",2.287425149700599,1.494949494949495,False,,297,0.5987903225806451,18.5625,25.0,2.5852647349933044,200.375,288.0,38.90513301609442,2.0,20.0,10.794612794612794,20.0,18.0,0.9735780417819868,0.0062383031815346,1,32,3,0.1257819769466872,9.28125,0.98989898989899,2.98989898989899,1.2861952861952861,1.5078369905956113
maxcut_n32_p0.60_seed202,maxcut,32,297,data/instances_rq1_extended/maxcut_n32_p0.60_seed202.json,1,0.7,0.3,heavy_hex_like,96,48,True,1,123,32,167,957,594,"{""barrier"": 2, ""cx"": 594, ""h"": 32, ""rx"": 32, ""rz"": 297}",32,431,1497,942,348,594,0.0073276249459013,"{""barrier"": 2, ""cx"": 594, ""rz"": 457, ""swap"": 348, ""sx"": 96}",2.5808383233532934,1.585858585858586,False,,297,0.5987903225806451,18.5625,25.0,2.5852647349933044,200.375,288.0,38.90513301609442,2.0,20.0,10.794612794612794,20.0,18.0,0.9735780417819868,0.0062383031815346,1,32,3,0.1257819769466872,9.28125,1.1717171717171717,3.1717171717171717,1.4511784511784511,1.5642633228840126
maxcut_n32_p0.60_seed202,maxcut,32,297,data/instances_rq1_extended/maxcut_n32_p0.60_seed202.json,1,0.7,0.3,fully_connected,992,496,True,1,123,32,167,957,594,"{""barrier"": 2, ""cx"": 594, ""h"": 32, ""rx"": 32, ""rz"": 297}",32,173,1149,594,0,594,0.0076507909689098,"{""barrier"": 2, ""cx"": 594, ""rz"": 457, ""sx"": 96}",1.035928143712575,1.0,False,,297,0.5987903225806451,18.5625,25.0,2.5852647349933044,200.375,288.0,38.90513301609442,2.0,20.0,10.794612794612794,20.0,18.0,0.9735780417819868,0.0062383031815346,1,32,3,0.1257819769466872,9.28125,0.0,2.0,0.5824915824915825,1.2006269592476488
maxcut_n8_p0.30_seed303,maxcut,8,12,data/instances_rq1_extended/maxcut_n8_p0.30_seed303.json,1,0.7,0.3,line,14,7,True,1,123,8,23,54,24,"{""barrier"": 2, ""cx"": 24, ""h"": 8, ""rx"": 8, ""rz"": 12}",8,31,110,32,8,24,0.0022010840475559,"{""barrier"": 2, ""cx"": 24, ""rz"": 52, ""swap"": 8, ""sx"": 24}",1.3478260869565215,1.3333333333333333,False,,12,0.4285714285714285,3.0,4.0,1.118033988749895,40.5,62.0,19.665960439297137,2.0,20.0,13.5,20.0,18.0,0.9655772918555124,0.1234567901234567,1,8,2,0.1396128638926992,1.5,0.6666666666666666,2.6666666666666665,2.5833333333333335,2.037037037037037
maxcut_n8_p0.30_seed303,maxcut,8,12,data/instances_rq1_extended/maxcut_n8_p0.30_seed303.json,1,0.7,0.3,grid_2d,20,10,True,1,123,8,23,54,24,"{""barrier"": 2, ""cx"": 24, ""h"": 8, ""rx"": 8, ""rz"": 12}",8,34,105,27,3,24,0.0023948330199345,"{""barrier"": 2, ""cx"": 24, ""rz"": 52, ""swap"": 3, ""sx"": 24}",1.4782608695652173,1.125,False,,12,0.4285714285714285,3.0,4.0,1.118033988749895,40.5,62.0,19.665960439297137,2.0,20.0,13.5,20.0,18.0,0.9655772918555124,0.1234567901234567,1,8,2,0.1396128638926992,1.5,0.25,2.25,2.8333333333333335,1.9444444444444444
maxcut_n8_p0.30_seed303,maxcut,8,12,data/instances_rq1_extended/maxcut_n8_p0.30_seed303.json,1,0.7,0.3,heavy_hex_like,20,10,True,1,123,8,23,54,24,"{""barrier"": 2, ""cx"": 24, ""h"": 8, ""rx"": 8, ""rz"": 12}",8,30,106,28,4,24,0.0027454579249024,"{""barrier"": 2, ""cx"": 24, ""rz"": 52, ""swap"": 4, ""sx"": 24}",1.3043478260869563,1.1666666666666667,False,,12,0.4285714285714285,3.0,4.0,1.118033988749895,40.5,62.0,19.665960439297137,2.0,20.0,13.5,20.0,18.0,0.9655772918555124,0.1234567901234567,1,8,2,0.1396128638926992,1.5,0.3333333333333333,2.3333333333333335,2.5,1.962962962962963
maxcut_n8_p0.30_seed303,maxcut,8,12,data/instances_rq1_extended/maxcut_n8_p0.30_seed303.json,1,0.7,0.3,fully_connected,56,28,True,1,123,8,23,54,24,"{""barrier"": 2, ""cx"": 24, ""h"": 8, ""rx"": 8, ""rz"": 12}",8,29,102,24,0,24,0.0018215840682387,"{""barrier"": 2, ""cx"": 24, ""rz"": 52, ""sx"": 24}",1.2608695652173914,1.0,False,,12,0.4285714285714285,3.0,4.0,1.118033988749895,40.5,62.0,19.665960439297137,2.0,20.0,13.5,20.0,18.0,0.9655772918555124,0.1234567901234567,1,8,2,0.1396128638926992,1.5,0.0,2.0,2.4166666666666665,1.8888888888888888
maxcut_n8_p0.60_seed303,maxcut,8,20,data/instances_rq1_extended/maxcut_n8_p0.60_seed303.json,1,0.7,0.3,line,14,7,True,1,123,8,32,78,40,"{""barrier"": 2, ""cx"": 40, ""h"": 8, ""rx"": 8, ""rz"": 20}",8,46,142,56,16,40,0.0018981249304488,"{""barrier"": 2, ""cx"": 40, ""rz"": 60, ""swap"": 16, ""sx"": 24}",1.4375,1.4,False,,20,0.7142857142857143,5.0,6.0,0.8660254037844386,48.5,68.0,14.168627315304754,2.0,20.0,9.7,20.0,18.0,0.9367724568935056,0.1030927835051546,1,8,2,0.1283877138909554,2.5,0.8,2.8,2.3,1.8205128205128205
maxcut_n8_p0.60_seed303,maxcut,8,20,data/instances_rq1_extended/maxcut_n8_p0.60_seed303.json,1,0.7,0.3,grid_2d,20,10,True,1,123,8,32,78,40,"{""barrier"": 2, ""cx"": 40, ""h"": 8, ""rx"": 8, ""rz"": 20}",8,53,134,48,8,40,0.001849207910709,"{""barrier"": 2, ""cx"": 40, ""rz"": 60, ""swap"": 8, ""sx"": 24}",1.65625,1.2,False,,20,0.7142857142857143,5.0,6.0,0.8660254037844386,48.5,68.0,14.168627315304754,2.0,20.0,9.7,20.0,18.0,0.9367724568935056,0.1030927835051546,1,8,2,0.1283877138909554,2.5,0.4,2.4,2.65,1.7179487179487178
maxcut_n8_p0.60_seed303,maxcut,8,20,data/instances_rq1_extended/maxcut_n8_p0.60_seed303.json,1,0.7,0.3,heavy_hex_like,20,10,True,1,123,8,32,78,40,"{""barrier"": 2, ""cx"": 40, ""h"": 8, ""rx"": 8, ""rz"": 20}",8,46,134,48,8,40,0.0018144170753657,"{""barrier"": 2, ""cx"": 40, ""rz"": 60, ""swap"": 8, ""sx"": 24}",1.4375,1.2,False,,20,0.7142857142857143,5.0,6.0,0.8660254037844386,48.5,68.0,14.168627315304754,2.0,20.0,9.7,20.0,18.0,0.9367724568935056,0.1030927835051546,1,8,2,0.1283877138909554,2.5,0.4,2.4,2.3,1.7179487179487178
maxcut_n8_p0.60_seed303,maxcut,8,20,data/instances_rq1_extended/maxcut_n8_p0.60_seed303.json,1,0.7,0.3,fully_connected,56,28,True,1,123,8,32,78,40,"{""barrier"": 2, ""cx"": 40, ""h"": 8, ""rx"": 8, ""rz"": 20}",8,38,126,40,0,40,0.0017385419923812,"{""barrier"": 2, ""cx"": 40, ""rz"": 60, ""sx"": 24}",1.1875,1.0,False,,20,0.7142857142857143,5.0,6.0,0.8660254037844386,48.5,68.0,14.168627315304754,2.0,20.0,9.7,20.0,18.0,0.9367724568935056,0.1030927835051546,1,8,2,0.1283877138909554,2.5,0.0,2.0,1.9,1.6153846153846154
maxcut_n12_p0.30_seed303,maxcut,12,23,data/instances_rq1_extended/maxcut_n12_p0.30_seed303.json,1,0.7,0.3,line,22,11,True,1,123,12,35,95,46,"{""barrier"": 2, ""cx"": 46, ""h"": 12, ""rx"": 12, ""rz"": 23}",12,49,189,68,22,46,0.0019442499615252,"{""barrier"": 2, ""cx"": 46, ""rz"": 83, ""swap"": 22, ""sx"": 36}",1.4,1.4782608695652173,False,,23,0.3484848484848485,3.8333333333333335,6.0,1.5723301886761003,46.666666666666664,90.0,22.808380526074668,2.0,20.0,12.173913043478262,20.0,18.0,0.9619004749669562,0.0714285714285714,1,12,3,0.2331377551020408,1.9166666666666667,0.9565217391304348,2.9565217391304346,2.130434782608696,1.9894736842105263
maxcut_n12_p0.30_seed303,maxcut,12,23,data/instances_rq1_extended/maxcut_n12_p0.30_seed303.json,1,0.7,0.3,grid_2d,34,17,True,1,123,12,35,95,46,"{""barrier"": 2, ""cx"": 46, ""h"": 12, ""rx"": 12, ""rz"": 23}",12,55,175,54,8,46,0.0020356249297037,"{""barrier"": 2, ""cx"": 46, ""rz"": 83, ""swap"": 8, ""sx"": 36}",1.5714285714285714,1.173913043478261,False,,23,0.3484848484848485,3.8333333333333335,6.0,1.5723301886761003,46.666666666666664,90.0,22.808380526074668,2.0,20.0,12.173913043478262,20.0,18.0,0.9619004749669562,0.0714285714285714,1,12,3,0.2331377551020408,1.9166666666666667,0.34782608695652173,2.347826086956522,2.391304347826087,1.8421052631578947
maxcut_n12_p0.30_seed303,maxcut,12,23,data/instances_rq1_extended/maxcut_n12_p0.30_seed303.json,1,0.7,0.3,heavy_hex_like,34,17,True,1,123,12,35,95,46,"{""barrier"": 2, ""cx"": 46, ""h"": 12, ""rx"": 12, ""rz"": 23}",12,52,176,55,9,46,0.0020771659910678,"{""barrier"": 2, ""cx"": 46, ""rz"": 83, ""swap"": 9, ""sx"": 36}",1.4857142857142858,1.1956521739130437,False,,23,0.3484848484848485,3.8333333333333335,6.0,1.5723301886761003,46.666666666666664,90.0,22.808380526074668,2.0,20.0,12.173913043478262,20.0,18.0,0.9619004749669562,0.0714285714285714,1,12,3,0.2331377551020408,1.9166666666666667,0.391304347826087,2.391304347826087,2.260869565217391,1.8526315789473684
maxcut_n12_p0.30_seed303,maxcut,12,23,data/instances_rq1_extended/maxcut_n12_p0.30_seed303.json,1,0.7,0.3,fully_connected,132,66,True,1,123,12,35,95,46,"{""barrier"": 2, ""cx"": 46, ""h"": 12, ""rx"": 12, ""rz"": 23}",12,41,167,46,0,46,0.0021290830336511,"{""barrier"": 2, ""cx"": 46, ""rz"": 83, ""sx"": 36}",1.1714285714285717,1.0,False,,23,0.3484848484848485,3.8333333333333335,6.0,1.5723301886761003,46.666666666666664,90.0,22.808380526074668,2.0,20.0,12.173913043478262,20.0,18.0,0.9619004749669562,0.0714285714285714,1,12,3,0.2331377551020408,1.9166666666666667,0.0,2.0,1.7826086956521738,1.7578947368421052
maxcut_n12_p0.60_seed303,maxcut,12,43,data/instances_rq1_extended/maxcut_n12_p0.60_seed303.json,1,0.7,0.3,line,22,11,True,1,123,12,47,155,86,"{""barrier"": 2, ""cx"": 86, ""h"": 12, ""rx"": 12, ""rz"": 43}",12,96,281,140,54,86,0.0020956250373274,"{""barrier"": 2, ""cx"": 86, ""rz"": 103, ""swap"": 54, ""sx"": 36}",2.0425531914893615,1.627906976744186,False,,43,0.6515151515151515,7.166666666666667,10.0,1.404358295529393,69.33333333333333,92.0,11.61416759345623,2.0,20.0,9.674418604651162,20.0,18.0,0.9415738088833912,0.048076923076923,1,12,3,0.1614737426035503,3.5833333333333335,1.255813953488372,3.255813953488372,2.2325581395348837,1.8129032258064517
maxcut_n12_p0.60_seed303,maxcut,12,43,data/instances_rq1_extended/maxcut_n12_p0.60_seed303.json,1,0.7,0.3,grid_2d,34,17,True,1,123,12,47,155,86,"{""barrier"": 2, ""cx"": 86, ""h"": 12, ""rx"": 12, ""rz"": 43}",12,99,252,111,25,86,0.0023121669655665,"{""barrier"": 2, ""cx"": 86, ""rz"": 103, ""swap"": 25, ""sx"": 36}",2.106382978723404,1.2906976744186047,False,,43,0.6515151515151515,7.166666666666667,10.0,1.404358295529393,69.33333333333333,92.0,11.61416759345623,2.0,20.0,9.674418604651162,20.0,18.0,0.9415738088833912,0.048076923076923,1,12,3,0.1614737426035503,3.5833333333333335,0.5813953488372093,2.5813953488372094,2.302325581395349,1.6258064516129032
maxcut_n12_p0.60_seed303,maxcut,12,43,data/instances_rq1_extended/maxcut_n12_p0.60_seed303.json,1,0.7,0.3,heavy_hex_like,34,17,True,1,123,12,47,155,86,"{""barrier"": 2, ""cx"": 86, ""h"": 12, ""rx"": 12, ""rz"": 43}",12,89,255,114,28,86,0.0021817500237375,"{""barrier"": 2, ""cx"": 86, ""rz"": 103, ""swap"": 28, ""sx"": 36}",1.8936170212765957,1.3255813953488371,False,,43,0.6515151515151515,7.166666666666667,10.0,1.404358295529393,69.33333333333333,92.0,11.61416759345623,2.0,20.0,9.674418604651162,20.0,18.0,0.9415738088833912,0.048076923076923,1,12,3,0.1614737426035503,3.5833333333333335,0.6511627906976745,2.6511627906976742,2.0697674418604652,1.6451612903225807
maxcut_n12_p0.60_seed303,maxcut,12,43,data/instances_rq1_extended/maxcut_n12_p0.60_seed303.json,1,0.7,0.3,fully_connected,132,66,True,1,123,12,47,155,86,"{""barrier"": 2, ""cx"": 86, ""h"": 12, ""rx"": 12, ""rz"": 43}",12,53,227,86,0,86,0.0025013339472934,"{""barrier"": 2, ""cx"": 86, ""rz"": 103, ""sx"": 36}",1.127659574468085,1.0,False,,43,0.6515151515151515,7.166666666666667,10.0,1.404358295529393,69.33333333333333,92.0,11.61416759345623,2.0,20.0,9.674418604651162,20.0,18.0,0.9415738088833912,0.048076923076923,1,12,3,0.1614737426035503,3.5833333333333335,0.0,2.0,1.2325581395348837,1.4645161290322581
maxcut_n16_p0.30_seed303,maxcut,16,35,data/instances_rq1_extended/maxcut_n16_p0.30_seed303.json,1,0.7,0.3,line,30,15,True,1,123,16,41,139,70,"{""barrier"": 2, ""cx"": 70, ""h"": 16, ""rx"": 16, ""rz"": 35}",16,67,283,118,48,70,0.0023455419577658,"{""barrier"": 2, ""cx"": 70, ""rz"": 115, ""swap"": 48, ""sx"": 48}",1.6341463414634143,1.6857142857142855,False,,35,0.2916666666666667,4.375,7.0,1.653594569415369,54.25,104.0,23.3760026522928,2.0,20.0,12.4,20.0,18.0,0.973543980041449,0.0460829493087557,1,16,3,0.324279555734885,2.1875,1.3714285714285714,3.3714285714285714,1.9142857142857144,2.035971223021583
maxcut_n16_p0.30_seed303,maxcut,16,35,data/instances_rq1_extended/maxcut_n16_p0.30_seed303.json,1,0.7,0.3,grid_2d,48,24,True,1,123,16,41,139,70,"{""barrier"": 2, ""cx"": 70, ""h"": 16, ""rx"": 16, ""rz"": 35}",16,73,257,92,22,70,0.0027686249231919,"{""barrier"": 2, ""cx"": 70, ""rz"": 115, ""swap"": 22, ""sx"": 48}",1.7804878048780488,1.3142857142857145,False,,35,0.2916666666666667,4.375,7.0,1.653594569415369,54.25,104.0,23.3760026522928,2.0,20.0,12.4,20.0,18.0,0.973543980041449,0.0460829493087557,1,16,3,0.324279555734885,2.1875,0.6285714285714286,2.6285714285714286,2.085714285714286,1.8489208633093526
maxcut_n16_p0.30_seed303,maxcut,16,35,data/instances_rq1_extended/maxcut_n16_p0.30_seed303.json,1,0.7,0.3,heavy_hex_like,46,23,True,1,123,16,41,139,70,"{""barrier"": 2, ""cx"": 70, ""h"": 16, ""rx"": 16, ""rz"": 35}",16,72,258,93,23,70,0.0024677499895915,"{""barrier"": 2, ""cx"": 70, ""rz"": 115, ""swap"": 23, ""sx"": 48}",1.7560975609756098,1.3285714285714283,False,,35,0.2916666666666667,4.375,7.0,1.653594569415369,54.25,104.0,23.3760026522928,2.0,20.0,12.4,20.0,18.0,0.973543980041449,0.0460829493087557,1,16,3,0.324279555734885,2.1875,0.6571428571428571,2.657142857142857,2.057142857142857,1.856115107913669
maxcut_n16_p0.30_seed303,maxcut,16,35,data/instances_rq1_extended/maxcut_n16_p0.30_seed303.json,1,0.7,0.3,fully_connected,240,120,True,1,123,16,41,139,70,"{""barrier"": 2, ""cx"": 70, ""h"": 16, ""rx"": 16, ""rz"": 35}",16,47,235,70,0,70,0.0028924160869792,"{""barrier"": 2, ""cx"": 70, ""rz"": 115, ""sx"": 48}",1.146341463414634,1.0,False,,35,0.2916666666666667,4.375,7.0,1.653594569415369,54.25,104.0,23.3760026522928,2.0,20.0,12.4,20.0,18.0,0.973543980041449,0.0460829493087557,1,16,3,0.324279555734885,2.1875,0.0,2.0,1.3428571428571427,1.6906474820143884
maxcut_n16_p0.60_seed303,maxcut,16,73,data/instances_rq1_extended/maxcut_n16_p0.60_seed303.json,1,0.7,0.3,line,30,15,True,1,123,16,74,253,146,"{""barrier"": 2, ""cx"": 146, ""h"": 16, ""rx"": 16, ""rz"": 73}",16,123,460,257,111,146,0.0028222919208928,"{""barrier"": 2, ""cx"": 146, ""rz"": 153, ""swap"": 111, ""sx"": 48}",1.662162162162162,1.7602739726027397,False,,73,0.6083333333333333,9.125,13.0,1.6909686573085854,93.25,162.0,26.228562675068567,2.0,20.0,10.219178082191782,20.0,18.0,0.958115564070956,0.0268096514745308,1,16,4,0.1134019507076166,4.5625,1.5205479452054795,3.5205479452054793,1.6849315068493151,1.8181818181818181
maxcut_n16_p0.60_seed303,maxcut,16,73,data/instances_rq1_extended/maxcut_n16_p0.60_seed303.json,1,0.7,0.3,grid_2d,48,24,True,1,123,16,74,253,146,"{""barrier"": 2, ""cx"": 146, ""h"": 16, ""rx"": 16, ""rz"": 73}",16,135,398,195,49,146,0.0026917920913547,"{""barrier"": 2, ""cx"": 146, ""rz"": 153, ""swap"": 49, ""sx"": 48}",1.8243243243243243,1.3356164383561644,False,,73,0.6083333333333333,9.125,13.0,1.6909686573085854,93.25,162.0,26.228562675068567,2.0,20.0,10.219178082191782,20.0,18.0,0.958115564070956,0.0268096514745308,1,16,4,0.1134019507076166,4.5625,0.6712328767123288,2.671232876712329,1.8493150684931507,1.5731225296442688
maxcut_n16_p0.60_seed303,maxcut,16,73,data/instances_rq1_extended/maxcut_n16_p0.60_seed303.json,1,0.7,0.3,heavy_hex_like,46,23,True,1,123,16,74,253,146,"{""barrier"": 2, ""cx"": 146, ""h"": 16, ""rx"": 16, ""rz"": 73}",16,132,405,202,56,146,0.002516083070077,"{""barrier"": 2, ""cx"": 146, ""rz"": 153, ""swap"": 56, ""sx"": 48}",1.7837837837837838,1.3835616438356164,False,,73,0.6083333333333333,9.125,13.0,1.6909686573085854,93.25,162.0,26.228562675068567,2.0,20.0,10.219178082191782,20.0,18.0,0.958115564070956,0.0268096514745308,1,16,4,0.1134019507076166,4.5625,0.7671232876712328,2.767123287671233,1.8082191780821917,1.6007905138339922
maxcut_n16_p0.60_seed303,maxcut,16,73,data/instances_rq1_extended/maxcut_n16_p0.60_seed303.json,1,0.7,0.3,fully_connected,240,120,True,1,123,16,74,253,146,"{""barrier"": 2, ""cx"": 146, ""h"": 16, ""rx"": 16, ""rz"": 73}",16,80,349,146,0,146,0.0027333750622346,"{""barrier"": 2, ""cx"": 146, ""rz"": 153, ""sx"": 48}",1.0810810810810811,1.0,False,,73,0.6083333333333333,9.125,13.0,1.6909686573085854,93.25,162.0,26.228562675068567,2.0,20.0,10.219178082191782,20.0,18.0,0.958115564070956,0.0268096514745308,1,16,4,0.1134019507076166,4.5625,0.0,2.0,1.095890410958904,1.3794466403162056
maxcut_n24_p0.30_seed303,maxcut,24,83,data/instances_rq1_extended/maxcut_n24_p0.30_seed303.json,1,0.7,0.3,line,46,23,True,1,123,24,80,299,166,"{""barrier"": 2, ""cx"": 166, ""h"": 24, ""rx"": 24, ""rz"": 83}",24,154,683,406,240,166,0.0034621669910848,"{""barrier"": 2, ""cx"": 166, ""rz"": 203, ""swap"": 240, ""sx"": 72}",1.925,2.4457831325301207,False,,83,0.3007246376811594,6.916666666666667,12.0,1.8911342863183696,82.66666666666667,162.0,27.402351886086144,2.0,20.0,11.951807228915662,20.0,18.0,0.97304145198107,0.0201612903225806,1,24,5,0.2690211205775233,3.4583333333333335,2.891566265060241,4.891566265060241,1.855421686746988,2.2842809364548495
maxcut_n24_p0.30_seed303,maxcut,24,83,data/instances_rq1_extended/maxcut_n24_p0.30_seed303.json,1,0.7,0.3,grid_2d,76,38,True,1,123,24,80,299,166,"{""barrier"": 2, ""cx"": 166, ""h"": 24, ""rx"": 24, ""rz"": 83}",24,141,526,249,83,166,0.0033354579936712,"{""barrier"": 2, ""cx"": 166, ""rz"": 203, ""swap"": 83, ""sx"": 72}",1.7625,1.5,False,,83,0.3007246376811594,6.916666666666667,12.0,1.8911342863183696,82.66666666666667,162.0,27.402351886086144,2.0,20.0,11.951807228915662,20.0,18.0,0.97304145198107,0.0201612903225806,1,24,5,0.2690211205775233,3.4583333333333335,1.0,3.0,1.6987951807228916,1.7591973244147157
maxcut_n24_p0.30_seed303,maxcut,24,83,data/instances_rq1_extended/maxcut_n24_p0.30_seed303.json,1,0.7,0.3,heavy_hex_like,72,36,True,1,123,24,80,299,166,"{""barrier"": 2, ""cx"": 166, ""h"": 24, ""rx"": 24, ""rz"": 83}",24,173,568,291,125,166,0.0035184589214622,"{""barrier"": 2, ""cx"": 166, ""rz"": 203, ""swap"": 125, ""sx"": 72}",2.1625,1.7530120481927711,False,,83,0.3007246376811594,6.916666666666667,12.0,1.8911342863183696,82.66666666666667,162.0,27.402351886086144,2.0,20.0,11.951807228915662,20.0,18.0,0.97304145198107,0.0201612903225806,1,24,5,0.2690211205775233,3.4583333333333335,1.5060240963855422,3.5060240963855422,2.0843373493975905,1.899665551839465
maxcut_n24_p0.30_seed303,maxcut,24,83,data/instances_rq1_extended/maxcut_n24_p0.30_seed303.json,1,0.7,0.3,fully_connected,552,276,True,1,123,24,80,299,166,"{""barrier"": 2, ""cx"": 166, ""h"": 24, ""rx"": 24, ""rz"": 83}",24,86,443,166,0,166,0.0043377089314162,"{""barrier"": 2, ""cx"": 166, ""rz"": 203, ""sx"": 72}",1.075,1.0,False,,83,0.3007246376811594,6.916666666666667,12.0,1.8911342863183696,82.66666666666667,162.0,27.402351886086144,2.0,20.0,11.951807228915662,20.0,18.0,0.97304145198107,0.0201612903225806,1,24,5,0.2690211205775233,3.4583333333333335,0.0,2.0,1.036144578313253,1.4816053511705685
maxcut_n24_p0.60_seed303,maxcut,24,170,data/instances_rq1_extended/maxcut_n24_p0.60_seed303.json,1,0.7,0.3,line,46,23,True,1,123,24,119,560,340,"{""barrier"": 2, ""cx"": 340, ""h"": 24, ""rx"": 24, ""rz"": 170}",24,205,990,626,286,340,0.0039402080001309,"{""barrier"": 2, ""cx"": 340, ""rz"": 290, ""swap"": 286, ""sx"": 72}",1.7226890756302522,1.8411764705882352,False,,170,0.6159420289855072,14.166666666666666,18.0,1.8856180831641267,150.0,188.0,24.31734634645264,2.0,20.0,10.588235294117649,20.0,18.0,0.9711740241380684,0.0111111111111111,1,24,3,0.1260271604938271,7.083333333333333,1.6823529411764706,3.6823529411764704,1.2058823529411764,1.7678571428571428
maxcut_n24_p0.60_seed303,maxcut,24,170,data/instances_rq1_extended/maxcut_n24_p0.60_seed303.json,1,0.7,0.3,grid_2d,76,38,True,1,123,24,119,560,340,"{""barrier"": 2, ""cx"": 340, ""h"": 24, ""rx"": 24, ""rz"": 170}",24,251,854,490,150,340,0.0037636669585481,"{""barrier"": 2, ""cx"": 340, ""rz"": 290, ""swap"": 150, ""sx"": 72}",2.1092436974789917,1.4411764705882353,False,,170,0.6159420289855072,14.166666666666666,18.0,1.8856180831641267,150.0,188.0,24.31734634645264,2.0,20.0,10.588235294117649,20.0,18.0,0.9711740241380684,0.0111111111111111,1,24,3,0.1260271604938271,7.083333333333333,0.8823529411764706,2.8823529411764706,1.4764705882352942,1.525
