original_instance_name,family,n_variables,n_quadratic_terms,qubo_json,strategy_name,layout_mode,relabeling_mode,ordering_used,physical_ordering_used,initial_layout,p,gamma,beta,topology,optimization_level,seed_transpiler,random_seed,pre_transpile_depth,pre_transpile_gate_count,pre_transpile_2q_count,transpiled_depth,transpiled_gate_count,transpiled_2q_count,swap_count,cx_count,transpilation_time_sec,depth_overhead,twoq_overhead,failure_flag,failure_message,transpiled_ops_json,natural_fixed_transpiled_depth,natural_fixed_transpiled_gate_count,natural_fixed_transpiled_2q_count,natural_fixed_swap_count,natural_fixed_depth_overhead,natural_fixed_twoq_overhead,delta_depth_vs_natural_fixed,delta_gate_count_vs_natural_fixed,delta_2q_vs_natural_fixed,delta_swap_vs_natural_fixed,pct_depth_change_vs_natural_fixed,pct_gate_count_change_vs_natural_fixed,pct_2q_change_vs_natural_fixed,pct_swap_change_vs_natural_fixed,standard_qiskit_transpiled_depth,standard_qiskit_transpiled_gate_count,standard_qiskit_transpiled_2q_count,standard_qiskit_swap_count,delta_depth_vs_standard_qiskit,delta_gate_count_vs_standard_qiskit,delta_2q_vs_standard_qiskit,delta_swap_vs_standard_qiskit
assignment_items4_bins2_seed202,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed202.json,degree_desc_fixed,fixed_identity_after_relabeling,degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1,0.7,0.3,heavy_hex_like,1,123,123,6,38,8,12,86,8,0,8,0.0013187499716877937,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",12,86,8,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,86,8,0,0,0,0,0
assignment_items4_bins2_seed202,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed202.json,weighted_degree_desc_fixed,fixed_identity_after_relabeling,weighted_degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1,0.7,0.3,heavy_hex_like,1,123,123,6,38,8,12,86,8,0,8,0.0014181669102981687,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",12,86,8,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,86,8,0,0,0,0,0
assignment_items4_bins2_seed202,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed202.json,degree_desc_centrality_layout,topology_aware_centrality,degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7]","[3, 4, 5, 1, 2, 6, 0, 7]","[3, 4, 5, 1, 2, 6, 0, 7]",1,0.7,0.3,heavy_hex_like,1,123,123,6,38,8,24,93,15,7,8,0.0015483750030398369,4.0,1.875,False,,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""swap"": 7, ""sx"": 24}",12,86,8,0,2.0,1.0,12,7,7,7,100.0,8.13953488372093,87.5,,12,86,8,0,12,7,7,7
assignment_items4_bins2_seed202,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed202.json,weighted_degree_desc_centrality_layout,topology_aware_centrality,weighted_degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7]","[3, 4, 5, 1, 2, 6, 0, 7]","[3, 4, 5, 1, 2, 6, 0, 7]",1,0.7,0.3,heavy_hex_like,1,123,123,6,38,8,24,93,15,7,8,0.0014984169974923134,4.0,1.875,False,,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""swap"": 7, ""sx"": 24}",12,86,8,0,2.0,1.0,12,7,7,7,100.0,8.13953488372093,87.5,,12,86,8,0,12,7,7,7
assignment_items4_bins2_seed202,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed202.json,bfs_topology_aware,bfs_topology_aware,bfs_graph_order,"[0, 1, 2, 3, 4, 5, 6, 7]","[3, 2, 4, 5, 1, 0, 6, 7]","[3, 2, 4, 5, 1, 0, 6, 7]",1,0.7,0.3,heavy_hex_like,1,123,123,6,38,8,12,86,8,0,8,0.0014411249430850148,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",12,86,8,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,86,8,0,0,0,0,0
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,standard_qiskit,standard_qiskit,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",null,null,1,0.7,0.3,line,1,123,123,6,56,12,12,128,12,0,12,0.0015014579985290766,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",12,128,12,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,128,12,0,0,0,0,0
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,natural_fixed,fixed_identity_after_relabeling,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,line,1,123,123,6,56,12,12,128,12,0,12,0.0014329580590128899,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",12,128,12,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,128,12,0,0,0,0,0
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,random_fixed,fixed_identity_after_relabeling,random,"[2, 8, 0, 10, 7, 4, 11, 1, 5, 6, 3, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,line,1,123,123,6,56,12,27,153,37,25,12,0.0015920420410111547,4.5,3.0833333333333335,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""swap"": 25, ""sx"": 36}",12,128,12,0,2.0,1.0,15,25,25,25,125.0,19.53125,208.33333333333334,,12,128,12,0,15,25,25,25
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,degree_desc_fixed,fixed_identity_after_relabeling,degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,line,1,123,123,6,56,12,12,128,12,0,12,0.0014901250833645463,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",12,128,12,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,128,12,0,0,0,0,0
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,weighted_degree_desc_fixed,fixed_identity_after_relabeling,weighted_degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,line,1,123,123,6,56,12,12,128,12,0,12,0.0014516660012304783,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",12,128,12,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,128,12,0,0,0,0,0
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,degree_desc_centrality_layout,topology_aware_centrality,degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 6, 4, 7, 3, 8, 2, 9, 1, 10, 0, 11]","[5, 6, 4, 7, 3, 8, 2, 9, 1, 10, 0, 11]",1,0.7,0.3,line,1,123,123,6,56,12,38,158,42,30,12,0.0015977909788489342,6.333333333333333,3.5,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""swap"": 30, ""sx"": 36}",12,128,12,0,2.0,1.0,26,30,30,30,216.66666666666666,23.4375,250.0,,12,128,12,0,26,30,30,30
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,weighted_degree_desc_centrality_layout,topology_aware_centrality,weighted_degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 6, 4, 7, 3, 8, 2, 9, 1, 10, 0, 11]","[5, 6, 4, 7, 3, 8, 2, 9, 1, 10, 0, 11]",1,0.7,0.3,line,1,123,123,6,56,12,38,158,42,30,12,0.0016554580070078373,6.333333333333333,3.5,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""swap"": 30, ""sx"": 36}",12,128,12,0,2.0,1.0,26,30,30,30,216.66666666666666,23.4375,250.0,,12,128,12,0,26,30,30,30
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,bfs_topology_aware,bfs_topology_aware,bfs_graph_order,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 4, 6, 3, 7, 2, 8, 1, 9, 0, 10, 11]","[5, 4, 6, 3, 7, 2, 8, 1, 9, 0, 10, 11]",1,0.7,0.3,line,1,123,123,6,56,12,31,148,32,20,12,0.0016177920624613762,5.166666666666667,2.6666666666666665,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""swap"": 20, ""sx"": 36}",12,128,12,0,2.0,1.0,19,20,20,20,158.33333333333334,15.625,166.66666666666666,,12,128,12,0,19,20,20,20
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,standard_qiskit,standard_qiskit,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",null,null,1,0.7,0.3,grid_2d,1,123,123,6,56,12,12,128,12,0,12,0.0015733339823782444,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",12,128,12,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,128,12,0,0,0,0,0
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,natural_fixed,fixed_identity_after_relabeling,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,grid_2d,1,123,123,6,56,12,12,128,12,0,12,0.0015310000162571669,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",12,128,12,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,128,12,0,0,0,0,0
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,random_fixed,fixed_identity_after_relabeling,random,"[2, 8, 0, 10, 7, 4, 11, 1, 5, 6, 3, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,grid_2d,1,123,123,6,56,12,19,135,19,7,12,0.0016325829783454537,3.1666666666666665,1.5833333333333333,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""swap"": 7, ""sx"": 36}",12,128,12,0,2.0,1.0,7,7,7,7,58.333333333333336,5.46875,58.333333333333336,,12,128,12,0,7,7,7,7
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,degree_desc_fixed,fixed_identity_after_relabeling,degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,grid_2d,1,123,123,6,56,12,12,128,12,0,12,0.0014758750330656767,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",12,128,12,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,128,12,0,0,0,0,0
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,weighted_degree_desc_fixed,fixed_identity_after_relabeling,weighted_degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,grid_2d,1,123,123,6,56,12,12,128,12,0,12,0.0014964169822633266,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",12,128,12,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,128,12,0,0,0,0,0
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,degree_desc_centrality_layout,topology_aware_centrality,degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 6, 1, 2, 9, 10, 4, 7, 0, 3, 8, 11]","[5, 6, 1, 2, 9, 10, 4, 7, 0, 3, 8, 11]",1,0.7,0.3,grid_2d,1,123,123,6,56,12,17,134,18,6,12,0.0015756250359117985,2.8333333333333335,1.5,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""swap"": 6, ""sx"": 36}",12,128,12,0,2.0,1.0,5,6,6,6,41.666666666666664,4.6875,50.0,,12,128,12,0,5,6,6,6
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,weighted_degree_desc_centrality_layout,topology_aware_centrality,weighted_degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 6, 1, 2, 9, 10, 4, 7, 0, 3, 8, 11]","[5, 6, 1, 2, 9, 10, 4, 7, 0, 3, 8, 11]",1,0.7,0.3,grid_2d,1,123,123,6,56,12,17,134,18,6,12,0.0016189999878406525,2.8333333333333335,1.5,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""swap"": 6, ""sx"": 36}",12,128,12,0,2.0,1.0,5,6,6,6,41.666666666666664,4.6875,50.0,,12,128,12,0,5,6,6,6
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,bfs_topology_aware,bfs_topology_aware,bfs_graph_order,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 6, 1, 4, 9, 2, 7, 10, 0, 8, 3, 11]","[5, 6, 1, 4, 9, 2, 7, 10, 0, 8, 3, 11]",1,0.7,0.3,grid_2d,1,123,123,6,56,12,17,132,16,4,12,0.0015797499800100923,2.8333333333333335,1.3333333333333333,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""swap"": 4, ""sx"": 36}",12,128,12,0,2.0,1.0,5,4,4,4,41.666666666666664,3.125,33.333333333333336,,12,128,12,0,5,4,4,4
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,standard_qiskit,standard_qiskit,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",null,null,1,0.7,0.3,heavy_hex_like,1,123,123,6,56,12,12,128,12,0,12,0.0015403339639306068,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",12,128,12,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,128,12,0,0,0,0,0
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,natural_fixed,fixed_identity_after_relabeling,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,heavy_hex_like,1,123,123,6,56,12,12,128,12,0,12,0.0015694999601691961,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",12,128,12,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,128,12,0,0,0,0,0
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,random_fixed,fixed_identity_after_relabeling,random,"[2, 8, 0, 10, 7, 4, 11, 1, 5, 6, 3, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,heavy_hex_like,1,123,123,6,56,12,23,140,24,12,12,0.0016183749539777637,3.8333333333333335,2.0,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""swap"": 12, ""sx"": 36}",12,128,12,0,2.0,1.0,11,12,12,12,91.66666666666667,9.375,100.0,,12,128,12,0,11,12,12,12
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,degree_desc_fixed,fixed_identity_after_relabeling,degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,heavy_hex_like,1,123,123,6,56,12,12,128,12,0,12,0.0014370420249179006,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",12,128,12,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,128,12,0,0,0,0,0
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,weighted_degree_desc_fixed,fixed_identity_after_relabeling,weighted_degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,heavy_hex_like,1,123,123,6,56,12,12,128,12,0,12,0.001493374933488667,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",12,128,12,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,128,12,0,0,0,0,0
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,degree_desc_centrality_layout,topology_aware_centrality,degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 8, 3, 4, 6, 9, 1, 2, 7, 10, 11, 0]","[5, 8, 3, 4, 6, 9, 1, 2, 7, 10, 11, 0]",1,0.7,0.3,heavy_hex_like,1,123,123,6,56,12,23,135,19,7,12,0.0016377080464735627,3.8333333333333335,1.5833333333333333,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""swap"": 7, ""sx"": 36}",12,128,12,0,2.0,1.0,11,7,7,7,91.66666666666667,5.46875,58.333333333333336,,12,128,12,0,11,7,7,7
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,weighted_degree_desc_centrality_layout,topology_aware_centrality,weighted_degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 8, 3, 4, 6, 9, 1, 2, 7, 10, 11, 0]","[5, 8, 3, 4, 6, 9, 1, 2, 7, 10, 11, 0]",1,0.7,0.3,heavy_hex_like,1,123,123,6,56,12,23,135,19,7,12,0.001667250064201653,3.8333333333333335,1.5833333333333333,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""swap"": 7, ""sx"": 36}",12,128,12,0,2.0,1.0,11,7,7,7,91.66666666666667,5.46875,58.333333333333336,,12,128,12,0,11,7,7,7
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,bfs_topology_aware,bfs_topology_aware,bfs_graph_order,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 8, 3, 4, 6, 9, 7, 2, 1, 10, 11, 0]","[5, 8, 3, 4, 6, 9, 7, 2, 1, 10, 11, 0]",1,0.7,0.3,heavy_hex_like,1,123,123,6,56,12,27,140,24,12,12,0.0016634579515084624,4.5,2.0,False,,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""swap"": 12, ""sx"": 36}",12,128,12,0,2.0,1.0,15,12,12,12,125.0,9.375,100.0,,12,128,12,0,15,12,12,12
assignment_items8_bins2_seed202,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed202.json,standard_qiskit,standard_qiskit,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",null,null,1,0.7,0.3,line,1,123,123,6,74,16,12,170,16,0,16,0.0016230419278144836,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",12,170,16,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,170,16,0,0,0,0,0
assignment_items8_bins2_seed202,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed202.json,natural_fixed,fixed_identity_after_relabeling,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,line,1,123,123,6,74,16,12,170,16,0,16,0.0015386249870061874,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",12,170,16,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,170,16,0,0,0,0,0
assignment_items8_bins2_seed202,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed202.json,random_fixed,fixed_identity_after_relabeling,random,"[7, 2, 10, 8, 0, 15, 14, 4, 12, 1, 5, 6, 11, 3, 9, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,line,1,123,123,6,74,16,32,210,56,40,16,0.0017791659338399768,5.333333333333333,3.5,False,,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""swap"": 40, ""sx"": 48}",12,170,16,0,2.0,1.0,20,40,40,40,166.66666666666666,23.529411764705884,250.0,,12,170,16,0,20,40,40,40
assignment_items8_bins2_seed202,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed202.json,degree_desc_fixed,fixed_identity_after_relabeling,degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,line,1,123,123,6,74,16,12,170,16,0,16,0.0015290840528905392,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",12,170,16,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,170,16,0,0,0,0,0
assignment_items8_bins2_seed202,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed202.json,weighted_degree_desc_fixed,fixed_identity_after_relabeling,weighted_degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,line,1,123,123,6,74,16,12,170,16,0,16,0.0015971669927239418,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",12,170,16,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,170,16,0,0,0,0,0
assignment_items8_bins2_seed202,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed202.json,degree_desc_centrality_layout,topology_aware_centrality,degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[7, 8, 6, 9, 5, 10, 4, 11, 3, 12, 2, 13, 1, 14, 0, 15]","[7, 8, 6, 9, 5, 10, 4, 11, 3, 12, 2, 13, 1, 14, 0, 15]",1,0.7,0.3,line,1,123,123,6,74,16,43,226,72,56,16,0.0017977920360863209,7.166666666666667,4.5,False,,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""swap"": 56, ""sx"": 48}",12,170,16,0,2.0,1.0,31,56,56,56,258.3333333333333,32.94117647058823,350.0,,12,170,16,0,31,56,56,56
assignment_items8_bins2_seed202,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed202.json,weighted_degree_desc_centrality_layout,topology_aware_centrality,weighted_degree_desc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[7, 8, 6, 9, 5, 10, 4, 11, 3, 12, 2, 13, 1, 14, 0, 15]","[7, 8, 6, 9, 5, 10, 4, 11, 3, 12, 2, 13, 1, 14, 0, 15]",1,0.7,0.3,line,1,123,123,6,74,16,43,226,72,56,16,0.001769874943420291,7.166666666666667,4.5,False,,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""swap"": 56, ""sx"": 48}",12,170,16,0,2.0,1.0,31,56,56,56,258.3333333333333,32.94117647058823,350.0,,12,170,16,0,31,56,56,56
assignment_items8_bins2_seed202,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed202.json,bfs_topology_aware,bfs_topology_aware,bfs_graph_order,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[7, 6, 8, 5, 9, 4, 10, 3, 11, 2, 12, 1, 13, 0, 14, 15]","[7, 6, 8, 5, 9, 4, 10, 3, 11, 2, 12, 1, 13, 0, 14, 15]",1,0.7,0.3,line,1,123,123,6,74,16,42,212,58,42,16,0.0017945000436156988,7.0,3.625,False,,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""swap"": 42, ""sx"": 48}",12,170,16,0,2.0,1.0,30,42,42,42,250.0,24.705882352941178,262.5,,12,170,16,0,30,42,42,42
assignment_items8_bins2_seed202,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed202.json,standard_qiskit,standard_qiskit,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",null,null,1,0.7,0.3,grid_2d,1,123,123,6,74,16,12,170,16,0,16,0.0017111250199377537,2.0,1.0,False,,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",12,170,16,0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,,12,170,16,0,0,0,0,0
